appt_id,provider,date,day_key,block_key,start,end,dur_slots,room,column_id
W2_A0369,HPW222,2025-11-19,2025-11-19,HPW222|2025-11-19|C1,2025-11-19 16:00:00,2025-11-19 16:15:00,1,ER2,HPW222|2025-11-19|C1__init
W2_A0372,HPW222,2025-11-19,2025-11-19,HPW222|2025-11-19|C1,2025-11-19 16:00:00,2025-11-19 16:30:00,2,ER3,HPW222|2025-11-19|C1__init
W2_A0320,HPW206,2025-11-19,2025-11-19,HPW206|2025-11-19|C1,2025-11-19 16:15:00,2025-11-19 16:30:00,1,ER14,HPW206|2025-11-19|C1__init
W2_A0383,HPW206,2025-11-20,2025-11-20,HPW206|2025-11-20|C1,2025-11-20 09:30:00,2025-11-20 09:45:00,1,ER14,HPW206|2025-11-20|C1__init
W2_A0385,HPW207,2025-11-20,2025-11-20,HPW207|2025-11-20|C1,2025-11-20 09:30:00,2025-11-20 10:00:00,2,ER12,HPW207|2025-11-20|C1__init
W2_A0391,HPW209,2025-11-20,2025-11-20,HPW209|2025-11-20|C1,2025-11-20 09:30:00,2025-11-20 10:00:00,2,ER2,HPW209|2025-11-20|C1__init
W2_A0415,HPW221,2025-11-20,2025-11-20,HPW221|2025-11-20|C1,2025-11-20 09:30:00,2025-11-20 09:45:00,1,ER11,HPW221|2025-11-20|C1__init
W2_A0410,HPW218,2025-11-20,2025-11-20,HPW218|2025-11-20|C1,2025-11-20 09:45:00,2025-11-20 10:00:00,1,ER8,HPW218|2025-11-20|C1__init
W2_A0378,HPW205,2025-11-20,2025-11-20,HPW205|2025-11-20|C1,2025-11-20 10:00:00,2025-11-20 10:15:00,1,ER5,HPW205|2025-11-20|C1__init
W2_A0380,HPW206,2025-11-20,2025-11-20,HPW206|2025-11-20|C1,2025-11-20 10:00:00,2025-11-20 10:15:00,1,ER14,HPW206|2025-11-20|C1__init
W2_A0382,HPW206,2025-11-20,2025-11-20,HPW206|2025-11-20|C2,2025-11-20 10:00:00,2025-11-20 10:15:00,1,ER4,HPW206|2025-11-20|C2__init
W2_A0386,HPW207,2025-11-20,2025-11-20,HPW207|2025-11-20|C1,2025-11-20 10:00:00,2025-11-20 10:30:00,2,ER12,HPW207|2025-11-20|C1__init
W2_A0393,HPW209,2025-11-20,2025-11-20,HPW209|2025-11-20|C1,2025-11-20 10:00:00,2025-11-20 10:15:00,1,ER2,HPW209|2025-11-20|C1__init
W2_A0401,HPW216,2025-11-20,2025-11-20,HPW216|2025-11-20|C1,2025-11-20 10:00:00,2025-11-20 10:30:00,2,ER7,HPW216|2025-11-20|C1__init
W2_A0411,HPW218,2025-11-20,2025-11-20,HPW218|2025-11-20|C1,2025-11-20 10:00:00,2025-11-20 10:15:00,1,ER8,HPW218|2025-11-20|C1__init
W2_A0414,HPW221,2025-11-20,2025-11-20,HPW221|2025-11-20|C1,2025-11-20 10:00:00,2025-11-20 10:15:00,1,ER11,HPW221|2025-11-20|C1__init
W2_A0419,HPW222,2025-11-20,2025-11-20,HPW222|2025-11-20|C1,2025-11-20 10:00:00,2025-11-20 10:30:00,2,ER3,HPW222|2025-11-20|C1__init
W2_A0384,HPW206,2025-11-20,2025-11-20,HPW206|2025-11-20|C1,2025-11-20 10:15:00,2025-11-20 10:30:00,1,ER14,HPW206|2025-11-20|C1__init
W2_A0392,HPW209,2025-11-20,2025-11-20,HPW209|2025-11-20|C1,2025-11-20 10:15:00,2025-11-20 10:45:00,2,ER2,HPW209|2025-11-20|C1__init
W2_A0379,HPW205,2025-11-20,2025-11-20,HPW205|2025-11-20|C1,2025-11-20 10:30:00,2025-11-20 11:00:00,2,ER5,HPW205|2025-11-20|C1__init
W2_A0400,HPW216,2025-11-20,2025-11-20,HPW216|2025-11-20|C1,2025-11-20 10:30:00,2025-11-20 11:00:00,2,ER7,HPW216|2025-11-20|C1__init
W2_A0404,HPW217,2025-11-20,2025-11-20,HPW217|2025-11-20|C1,2025-11-20 10:30:00,2025-11-20 10:45:00,1,ER12,HPW217|2025-11-20|C1__init
W2_A0409,HPW217,2025-11-20,2025-11-20,HPW217|2025-11-20|C2,2025-11-20 10:30:00,2025-11-20 10:45:00,1,ER4,HPW217|2025-11-20|C2__init
W2_A0418,HPW222,2025-11-20,2025-11-20,HPW222|2025-11-20|C1,2025-11-20 10:30:00,2025-11-20 11:00:00,2,ER3,HPW222|2025-11-20|C1__init
W2_A0390,HPW209,2025-11-20,2025-11-20,HPW209|2025-11-20|C1,2025-11-20 10:45:00,2025-11-20 11:15:00,2,ER2,HPW209|2025-11-20|C1__init
W2_A0403,HPW217,2025-11-20,2025-11-20,HPW217|2025-11-20|C1,2025-11-20 10:45:00,2025-11-20 11:00:00,1,ER12,HPW217|2025-11-20|C1__init
W2_A0408,HPW217,2025-11-20,2025-11-20,HPW217|2025-11-20|C2,2025-11-20 10:45:00,2025-11-20 11:00:00,1,ER4,HPW217|2025-11-20|C2__init
W2_A0416,HPW221,2025-11-20,2025-11-20,HPW221|2025-11-20|C1,2025-11-20 10:45:00,2025-11-20 11:00:00,1,ER11,HPW221|2025-11-20|C1__init
W2_A0381,HPW206,2025-11-20,2025-11-20,HPW206|2025-11-20|C1,2025-11-20 11:00:00,2025-11-20 11:15:00,1,ER14,HPW206|2025-11-20|C1__init
W2_A0388,HPW208,2025-11-20,2025-11-20,HPW208|2025-11-20|C1,2025-11-20 11:00:00,2025-11-20 11:30:00,2,ER1,HPW208|2025-11-20|C1__init
W2_A0395,HPW212,2025-11-20,2025-11-20,HPW212|2025-11-20|C1,2025-11-20 11:00:00,2025-11-20 11:30:00,2,ER16,HPW212|2025-11-20|C1__init
W2_A0397,HPW214,2025-11-20,2025-11-20,HPW214|2025-11-20|C1,2025-11-20 11:00:00,2025-11-20 11:30:00,2,ER9,HPW214|2025-11-20|C1__init
W2_A0399,HPW216,2025-11-20,2025-11-20,HPW216|2025-11-20|C1,2025-11-20 11:00:00,2025-11-20 11:30:00,2,ER7,HPW216|2025-11-20|C1__init
W2_A0412,HPW219,2025-11-20,2025-11-20,HPW219|2025-11-20|C1,2025-11-20 11:00:00,2025-11-20 11:15:00,1,ER15,HPW219|2025-11-20|C1__init
W2_A0413,HPW221,2025-11-20,2025-11-20,HPW221|2025-11-20|C1,2025-11-20 11:00:00,2025-11-20 11:30:00,2,ER11,HPW221|2025-11-20|C1__init
W2_A0417,HPW222,2025-11-20,2025-11-20,HPW222|2025-11-20|C1,2025-11-20 11:00:00,2025-11-20 11:30:00,2,ER3,HPW222|2025-11-20|C1__init
W2_A0387,HPW208,2025-11-20,2025-11-20,HPW208|2025-11-20|C1,2025-11-20 13:00:00,2025-11-20 13:30:00,2,ER1,HPW208|2025-11-20|C1__init
W2_A0389,HPW208,2025-11-20,2025-11-20,HPW208|2025-11-20|C2,2025-11-20 13:00:00,2025-11-20 13:30:00,2,ER10,HPW208|2025-11-20|C2__init
W2_A0394,HPW209,2025-11-20,2025-11-20,HPW209|2025-11-20|C1,2025-11-20 13:00:00,2025-11-20 13:30:00,2,ER2,HPW209|2025-11-20|C1__init
W2_A0396,HPW212,2025-11-20,2025-11-20,HPW212|2025-11-20|C1,2025-11-20 13:00:00,2025-11-20 13:30:00,2,ER16,HPW212|2025-11-20|C1__init
W2_A0398,HPW214,2025-11-20,2025-11-20,HPW214|2025-11-20|C2,2025-11-20 13:00:00,2025-11-20 13:30:00,2,ER9,HPW214|2025-11-20|C2__init
W2_A0402,HPW217,2025-11-20,2025-11-20,HPW217|2025-11-20|C2,2025-11-20 13:00:00,2025-11-20 13:30:00,2,ER4,HPW217|2025-11-20|C2__init
W2_A0405,HPW217,2025-11-20,2025-11-20,HPW217|2025-11-20|C1,2025-11-20 13:00:00,2025-11-20 13:30:00,2,ER12,HPW217|2025-11-20|C1__init
W2_A0406,HPW217,2025-11-20,2025-11-20,HPW217|2025-11-20|C1,2025-11-20 15:30:00,2025-11-20 15:45:00,1,ER12,HPW217|2025-11-20|C1__init
W2_A0407,HPW217,2025-11-20,2025-11-20,HPW217|2025-11-20|C1,2025-11-20 15:45:00,2025-11-20 16:00:00,1,ER12,HPW217|2025-11-20|C1__init
W2_A0426,HPW201,2025-11-21,2025-11-21,HPW201|2025-11-21|C1,2025-11-21 08:30:00,2025-11-21 09:15:00,3,ER5,HPW201|2025-11-21|C1__init
W2_A0437,HPW203,2025-11-21,2025-11-21,HPW203|2025-11-21|C1,2025-11-21 08:30:00,2025-11-21 08:45:00,1,ER4,HPW203|2025-11-21|C1__init
W2_A0462,HPW209,2025-11-21,2025-11-21,HPW209|2025-11-21|C1,2025-11-21 08:30:00,2025-11-21 09:00:00,2,ER1,HPW209|2025-11-21|C1__init
W2_A0465,HPW209,2025-11-21,2025-11-21,HPW209|2025-11-21|C1,2025-11-21 08:30:00,2025-11-21 09:00:00,2,ER2,HPW209|2025-11-21|C1__init
W2_A0470,HPW212,2025-11-21,2025-11-21,HPW212|2025-11-21|C3,2025-11-21 08:30:00,2025-11-21 09:30:00,4,ER3,HPW212|2025-11-21|C3__init
W2_A0447,HPW206,2025-11-21,2025-11-21,HPW206|2025-11-21|C1,2025-11-21 08:45:00,2025-11-21 09:15:00,2,ER14,HPW206|2025-11-21|C1__init
W2_A0469,HPW212,2025-11-21,2025-11-21,HPW212|2025-11-21|C1,2025-11-21 08:45:00,2025-11-21 09:00:00,1,ER16,HPW212|2025-11-21|C1__init
W2_A0481,HPW214,2025-11-21,2025-11-21,HPW214|2025-11-21|C1,2025-11-21 08:45:00,2025-11-21 09:30:00,3,ER10,HPW214|2025-11-21|C1__init
W2_A0424,HPW201,2025-11-21,2025-11-21,HPW201|2025-11-21|C3,2025-11-21 09:00:00,2025-11-21 09:15:00,1,ER11,HPW201|2025-11-21|C3__init
W2_A0448,HPW206,2025-11-21,2025-11-21,HPW206|2025-11-21|C2,2025-11-21 09:00:00,2025-11-21 09:30:00,2,ER7,HPW206|2025-11-21|C2__init
W2_A0449,HPW206,2025-11-21,2025-11-21,HPW206|2025-11-21|C3,2025-11-21 09:00:00,2025-11-21 09:30:00,2,ER15,HPW206|2025-11-21|C3__init
W2_A0463,HPW209,2025-11-21,2025-11-21,HPW209|2025-11-21|C1,2025-11-21 09:00:00,2025-11-21 09:15:00,1,ER2,HPW209|2025-11-21|C1__init
W2_A0464,HPW209,2025-11-21,2025-11-21,HPW209|2025-11-21|C1,2025-11-21 09:00:00,2025-11-21 09:45:00,3,ER1,HPW209|2025-11-21|C1__init
W2_A0450,HPW206,2025-11-21,2025-11-21,HPW206|2025-11-21|C1,2025-11-21 09:15:00,2025-11-21 09:45:00,2,ER14,HPW206|2025-11-21|C1__init
W2_A0451,HPW206,2025-11-21,2025-11-21,HPW206|2025-11-21|C4,2025-11-21 09:15:00,2025-11-21 09:45:00,2,ER6,HPW206|2025-11-21|C4__init
W2_A0453,HPW207,2025-11-21,2025-11-21,HPW207|2025-11-21|C1,2025-11-21 09:30:00,2025-11-21 10:00:00,2,ER4,HPW207|2025-11-21|C1__cg_3
W2_A0484,HPW215,2025-11-21,2025-11-21,HPW215|2025-11-21|C1,2025-11-21 09:30:00,2025-11-21 09:45:00,1,ER15,HPW215|2025-11-21|C1__init
W2_A0491,HPW218,2025-11-21,2025-11-21,HPW218|2025-11-21|C1,2025-11-21 09:30:00,2025-11-21 10:00:00,2,ER3,HPW218|2025-11-21|C1__init
W2_A0422,HPW201,2025-11-21,2025-11-21,HPW201|2025-11-21|C1,2025-11-21 09:45:00,2025-11-21 10:00:00,1,ER5,HPW201|2025-11-21|C1__init
W2_A0460,HPW209,2025-11-21,2025-11-21,HPW209|2025-11-21|C1,2025-11-21 09:45:00,2025-11-21 10:45:00,4,ER1,HPW209|2025-11-21|C1__init
W2_A0478,HPW214,2025-11-21,2025-11-21,HPW214|2025-11-21|C1,2025-11-21 09:45:00,2025-11-21 10:00:00,1,ER10,HPW214|2025-11-21|C1__init
W2_A0482,HPW215,2025-11-21,2025-11-21,HPW215|2025-11-21|C1,2025-11-21 09:45:00,2025-11-21 10:15:00,2,ER15,HPW215|2025-11-21|C1__init
W2_A0429,HPW201,2025-11-21,2025-11-21,HPW201|2025-11-21|C1,2025-11-21 10:00:00,2025-11-21 10:15:00,1,ER5,HPW201|2025-11-21|C1__init
W2_A0434,HPW203,2025-11-21,2025-11-21,HPW203|2025-11-21|C1,2025-11-21 10:00:00,2025-11-21 11:00:00,4,ER12,HPW203|2025-11-21|C1__init
W2_A0455,HPW207,2025-11-21,2025-11-21,HPW207|2025-11-21|C1,2025-11-21 10:00:00,2025-11-21 10:30:00,2,ER4,HPW207|2025-11-21|C1__cg_3
W2_A0458,HPW208,2025-11-21,2025-11-21,HPW208|2025-11-21|C1,2025-11-21 10:00:00,2025-11-21 10:15:00,1,ER13,HPW208|2025-11-21|C1__init
W2_A0492,HPW220,2025-11-21,2025-11-21,HPW220|2025-11-21|C1,2025-11-21 10:00:00,2025-11-21 10:30:00,2,ER6,HPW220|2025-11-21|C1__init
W2_A0421,HPW201,2025-11-21,2025-11-21,HPW201|2025-11-21|C1,2025-11-21 10:15:00,2025-11-21 10:30:00,1,ER5,HPW201|2025-11-21|C1__init
W2_A0443,HPW206,2025-11-21,2025-11-21,HPW206|2025-11-21|C1,2025-11-21 10:15:00,2025-11-21 10:30:00,1,ER14,HPW206|2025-11-21|C1__init
W2_A0457,HPW208,2025-11-21,2025-11-21,HPW208|2025-11-21|C1,2025-11-21 10:15:00,2025-11-21 10:30:00,1,ER13,HPW208|2025-11-21|C1__init
W2_A0485,HPW215,2025-11-21,2025-11-21,HPW215|2025-11-21|C1,2025-11-21 10:15:00,2025-11-21 10:45:00,2,ER15,HPW215|2025-11-21|C1__init
W2_A0440,HPW206,2025-11-21,2025-11-21,HPW206|2025-11-21|C1,2025-11-21 10:30:00,2025-11-21 10:45:00,1,ER14,HPW206|2025-11-21|C1__init
W2_A0454,HPW207,2025-11-21,2025-11-21,HPW207|2025-11-21|C1,2025-11-21 10:30:00,2025-11-21 11:00:00,2,ER4,HPW207|2025-11-21|C1__cg_3
W2_A0459,HPW209,2025-11-21,2025-11-21,HPW209|2025-11-21|C2,2025-11-21 10:30:00,2025-11-21 11:00:00,2,ER2,HPW209|2025-11-21|C2__init
W2_A0441,HPW206,2025-11-21,2025-11-21,HPW206|2025-11-21|C1,2025-11-21 10:45:00,2025-11-21 11:00:00,1,ER14,HPW206|2025-11-21|C1__init
W2_A0444,HPW206,2025-11-21,2025-11-21,HPW206|2025-11-21|C2,2025-11-21 10:45:00,2025-11-21 11:00:00,1,ER7,HPW206|2025-11-21|C2__init
W2_A0483,HPW215,2025-11-21,2025-11-21,HPW215|2025-11-21|C1,2025-11-21 10:45:00,2025-11-21 11:00:00,1,ER15,HPW215|2025-11-21|C1__init
W2_A0442,HPW206,2025-11-21,2025-11-21,HPW206|2025-11-21|C1,2025-11-21 11:00:00,2025-11-21 11:15:00,1,ER14,HPW206|2025-11-21|C1__init
W2_A0446,HPW206,2025-11-21,2025-11-21,HPW206|2025-11-21|C2,2025-11-21 11:00:00,2025-11-21 11:15:00,1,ER7,HPW206|2025-11-21|C2__init
W2_A0456,HPW207,2025-11-21,2025-11-21,HPW207|2025-11-21|C1,2025-11-21 11:00:00,2025-11-21 11:30:00,2,ER4,HPW207|2025-11-21|C1__cg_3
W2_A0461,HPW209,2025-11-21,2025-11-21,HPW209|2025-11-21|C1,2025-11-21 11:00:00,2025-11-21 11:15:00,1,ER1,HPW209|2025-11-21|C1__init
W2_A0466,HPW209,2025-11-21,2025-11-21,HPW209|2025-11-21|C2,2025-11-21 11:00:00,2025-11-21 11:30:00,2,ER2,HPW209|2025-11-21|C2__init
W2_A0445,HPW206,2025-11-21,2025-11-21,HPW206|2025-11-21|C1,2025-11-21 11:15:00,2025-11-21 11:30:00,1,ER14,HPW206|2025-11-21|C1__init
W2_A0480,HPW214,2025-11-21,2025-11-21,HPW214|2025-11-21|C1,2025-11-21 11:15:00,2025-11-21 11:30:00,1,ER10,HPW214|2025-11-21|C1__init
W2_A0420,HPW201,2025-11-21,2025-11-21,HPW201|2025-11-21|C1,2025-11-21 13:00:00,2025-11-21 13:15:00,1,ER5,HPW201|2025-11-21|C1__init
W2_A0427,HPW201,2025-11-21,2025-11-21,HPW201|2025-11-21|C2,2025-11-21 13:00:00,2025-11-21 13:45:00,3,ER8,HPW201|2025-11-21|C2__cg_23
W2_A0433,HPW203,2025-11-21,2025-11-21,HPW203|2025-11-21|C1,2025-11-21 13:00:00,2025-11-21 14:00:00,4,ER12,HPW203|2025-11-21|C1__init
W2_A0436,HPW203,2025-11-21,2025-11-21,HPW203|2025-11-21|C2,2025-11-21 13:00:00,2025-11-21 13:15:00,1,ER4,HPW203|2025-11-21|C2__init
W2_A0439,HPW205,2025-11-21,2025-11-21,HPW205|2025-11-21|C1,2025-11-21 13:00:00,2025-11-21 13:30:00,2,ER11,HPW205|2025-11-21|C1__init
W2_A0486,HPW217,2025-11-21,2025-11-21,HPW217|2025-11-21|C1,2025-11-21 13:00:00,2025-11-21 13:15:00,1,ER13,HPW217|2025-11-21|C1__init
W2_A0487,HPW218,2025-11-21,2025-11-21,HPW218|2025-11-21|C1,2025-11-21 13:00:00,2025-11-21 13:30:00,2,ER3,HPW218|2025-11-21|C1__init
W2_A0494,HPW221,2025-11-21,2025-11-21,HPW221|2025-11-21|C1,2025-11-21 13:00:00,2025-11-21 13:15:00,1,ER15,HPW221|2025-11-21|C1__init
W2_A0498,HPW222,2025-11-21,2025-11-21,HPW222|2025-11-21|C1,2025-11-21 13:00:00,2025-11-21 13:30:00,2,ER2,HPW222|2025-11-21|C1__init
W2_A0428,HPW201,2025-11-21,2025-11-21,HPW201|2025-11-21|C1,2025-11-21 13:15:00,2025-11-21 13:30:00,1,ER5,HPW201|2025-11-21|C1__init
W2_A0489,HPW218,2025-11-21,2025-11-21,HPW218|2025-11-21|C2,2025-11-21 13:15:00,2025-11-21 13:30:00,1,ER9,HPW218|2025-11-21|C2__init
W2_A0490,HPW218,2025-11-21,2025-11-21,HPW218|2025-11-21|C3,2025-11-21 13:15:00,2025-11-21 13:30:00,1,ER14,HPW218|2025-11-21|C3__init
W2_A0496,HPW222,2025-11-21,2025-11-21,HPW222|2025-11-21|C1,2025-11-21 13:30:00,2025-11-21 13:45:00,1,ER3,HPW222|2025-11-21|C1__init
W2_A0430,HPW201,2025-11-21,2025-11-21,HPW201|2025-11-21|C2,2025-11-21 13:45:00,2025-11-21 14:00:00,1,ER8,HPW201|2025-11-21|C2__cg_23
W2_A0438,HPW203,2025-11-21,2025-11-21,HPW203|2025-11-21|C2,2025-11-21 13:45:00,2025-11-21 14:00:00,1,ER4,HPW203|2025-11-21|C2__init
W2_A0497,HPW222,2025-11-21,2025-11-21,HPW222|2025-11-21|C1,2025-11-21 13:45:00,2025-11-21 14:15:00,2,ER3,HPW222|2025-11-21|C1__init
W2_A0423,HPW201,2025-11-21,2025-11-21,HPW201|2025-11-21|C2,2025-11-21 14:00:00,2025-11-21 14:15:00,1,ER8,HPW201|2025-11-21|C2__cg_23
W2_A0435,HPW203,2025-11-21,2025-11-21,HPW203|2025-11-21|C1,2025-11-21 14:00:00,2025-11-21 14:15:00,1,ER12,HPW203|2025-11-21|C1__init
W2_A0452,HPW207,2025-11-21,2025-11-21,HPW207|2025-11-21|C1,2025-11-21 14:00:00,2025-11-21 14:30:00,2,ER4,HPW207|2025-11-21|C1__cg_3
W2_A0468,HPW209,2025-11-21,2025-11-21,HPW209|2025-11-21|C1,2025-11-21 14:00:00,2025-11-21 14:30:00,2,ER1,HPW209|2025-11-21|C1__init
W2_A0474,HPW212,2025-11-21,2025-11-21,HPW212|2025-11-21|C1,2025-11-21 14:00:00,2025-11-21 14:30:00,2,ER16,HPW212|2025-11-21|C1__init
W2_A0479,HPW214,2025-11-21,2025-11-21,HPW214|2025-11-21|C1,2025-11-21 14:00:00,2025-11-21 14:15:00,1,ER10,HPW214|2025-11-21|C1__init
W2_A0493,HPW220,2025-11-21,2025-11-21,HPW220|2025-11-21|C1,2025-11-21 14:00:00,2025-11-21 14:30:00,2,ER6,HPW220|2025-11-21|C1__init
W2_A0425,HPW201,2025-11-21,2025-11-21,HPW201|2025-11-21|C2,2025-11-21 14:15:00,2025-11-21 14:30:00,1,ER8,HPW201|2025-11-21|C2__cg_23
W2_A0431,HPW203,2025-11-21,2025-11-21,HPW203|2025-11-21|C1,2025-11-21 14:15:00,2025-11-21 14:30:00,1,ER12,HPW203|2025-11-21|C1__init
W2_A0472,HPW212,2025-11-21,2025-11-21,HPW212|2025-11-21|C2,2025-11-21 14:15:00,2025-11-21 14:30:00,1,ER11,HPW212|2025-11-21|C2__init
W2_A0473,HPW212,2025-11-21,2025-11-21,HPW212|2025-11-21|C3,2025-11-21 14:15:00,2025-11-21 14:30:00,1,ER7,HPW212|2025-11-21|C3__init
W2_A0475,HPW212,2025-11-21,2025-11-21,HPW212|2025-11-21|C4,2025-11-21 14:15:00,2025-11-21 14:30:00,1,ER5,HPW212|2025-11-21|C4__init
W2_A0499,HPW222,2025-11-21,2025-11-21,HPW222|2025-11-21|C1,2025-11-21 14:15:00,2025-11-21 14:45:00,2,ER3,HPW222|2025-11-21|C1__init
W2_A0432,HPW203,2025-11-21,2025-11-21,HPW203|2025-11-21|C1,2025-11-21 14:30:00,2025-11-21 15:00:00,2,ER12,HPW203|2025-11-21|C1__init
W2_A0467,HPW209,2025-11-21,2025-11-21,HPW209|2025-11-21|C1,2025-11-21 14:30:00,2025-11-21 15:00:00,2,ER1,HPW209|2025-11-21|C1__init
W2_A0476,HPW212,2025-11-21,2025-11-21,HPW212|2025-11-21|C1,2025-11-21 14:30:00,2025-11-21 14:45:00,1,ER16,HPW212|2025-11-21|C1__init
W2_A0477,HPW212,2025-11-21,2025-11-21,HPW212|2025-11-21|C2,2025-11-21 14:30:00,2025-11-21 14:45:00,1,ER11,HPW212|2025-11-21|C2__init
W2_A0488,HPW218,2025-11-21,2025-11-21,HPW218|2025-11-21|C1,2025-11-21 14:30:00,2025-11-21 14:45:00,1,ER8,HPW218|2025-11-21|C1__init
W2_A0471,HPW212,2025-11-21,2025-11-21,HPW212|2025-11-21|C1,2025-11-21 14:45:00,2025-11-21 15:00:00,1,ER16,HPW212|2025-11-21|C1__init
W2_A0495,HPW222,2025-11-21,2025-11-21,HPW222|2025-11-21|C1,2025-11-21 14:45:00,2025-11-21 15:00:00,1,ER3,HPW222|2025-11-21|C1__init
